LAT,LON,YEAR,MO,DY,Relative Humidity,Temp Range,EarthSkin Temp,Dew Point,Wet Bulb Temp,Max Temp,Min Temp,Temp
6.79661,79.90081,2014,12,10,86.33,2.55,27.24,23.79,23.79,27.71,25.16,26.25
6.79661,79.90081,2014,12,11,83.48,3.16,27.35,23.15,23.15,27.97,24.81,26.17
6.79661,79.90081,2014,12,12,83.97,2.11,27.31,23.19,23.19,27.27,25.15,26.11
6.79661,79.90081,2014,12,13,83.8,2.19,27.09,23.22,23.22,27.23,25.04,26.17
6.79661,79.90081,2014,12,14,78.26,3.67,27.48,22.9,22.9,28.87,25.2,27.01
6.79661,79.90081,2014,12,15,84.99,3.35,27.56,24.04,24.04,28.43,25.08,26.8
6.79661,79.90081,2014,12,16,83.42,3.65,27.64,24.15,24.15,29.08,25.43,27.21
6.79661,79.90081,2014,12,17,86.78,2.39,27.3,24.45,24.45,28.25,25.87,26.84
6.79661,79.90081,2014,12,18,86.27,2.75,27.05,24.22,24.22,28.24,25.49,26.7
6.79661,79.90081,2014,12,19,86.39,2.53,26.92,23.96,23.96,27.92,25.39,26.41
6.79661,79.90081,2014,12,20,89.14,1.61,26.52,23.95,23.95,26.77,25.17,25.87
6.79661,79.90081,2014,12,21,88.08,2.07,26.58,23.87,23.87,27.05,24.98,25.99
6.79661,79.90081,2014,12,22,88.99,1.48,26.48,24.01,24.01,26.76,25.29,25.96
6.79661,79.90081,2014,12,23,88.01,2.33,26.53,23.9,23.9,27.17,24.84,26.04
6.79661,79.90081,2014,12,24,89.09,2.18,26.69,24.4,24.4,27.6,25.42,26.34
6.79661,79.90081,2014,12,25,89.23,1.93,26.22,23.85,23.85,26.77,24.84,25.75
6.79661,79.90081,2014,12,26,88.07,1.08,25.79,23.28,23.28,25.93,24.85,25.39
6.79661,79.90081,2014,12,27,87,2.35,25.98,23.1,23.1,26.73,24.38,25.41
6.79661,79.90081,2014,12,28,89.23,1.63,26.1,23.88,23.88,26.6,24.97,25.77
6.79661,79.90081,2014,12,29,86.83,1.58,26.4,23.61,23.61,26.82,25.24,25.97
6.79661,79.90081,2014,12,30,85.69,1.65,26.56,23.58,23.58,27.16,25.51,26.16
6.79661,79.90081,2014,12,31,83.49,2.43,26.98,23.6,23.6,27.9,25.47,26.62
6.79661,79.90081,2015,1,1,80.12,2.41,26.91,22.78,22.78,27.84,25.43,26.47
6.79661,79.90081,2015,1,2,75.67,2.78,26.61,21.54,21.54,27.6,24.81,26.18
6.79661,79.90081,2015,1,3,70.1,3.82,26.97,20.66,20.66,28.57,24.75,26.59
6.79661,79.90081,2015,1,4,76.06,3.2,27.28,22.12,22.12,28.34,25.14,26.7
6.79661,79.90081,2015,1,5,80.45,3.8,27.21,23.04,23.04,28.5,24.7,26.69
6.79661,79.90081,2015,1,6,83.14,3.23,27.04,23.37,23.37,28.19,24.96,26.46
6.79661,79.90081,2015,1,7,77.01,3.38,26.75,21.77,21.77,27.84,24.46,26.12
6.79661,79.90081,2015,1,8,77.18,3.63,26.59,21.65,21.65,27.7,24.07,25.96
6.79661,79.90081,2015,1,9,76.98,3.91,26.49,21.61,21.61,27.91,24,25.98
6.79661,79.90081,2015,1,10,77.09,4.5,26.19,21.23,21.23,27.89,23.39,25.56
6.79661,79.90081,2015,1,11,76.51,4.89,26.06,20.78,20.78,27.66,22.78,25.23
6.79661,79.90081,2015,1,12,74.51,4.17,25.95,20.37,20.37,27.31,23.14,25.22
6.79661,79.90081,2015,1,13,74.91,4.62,25.96,20.56,20.56,27.58,22.96,25.35
6.79661,79.90081,2015,1,14,77.5,4.16,26.32,21.24,21.24,27.5,23.35,25.48
6.79661,79.90081,2015,1,15,79.64,3.44,26.5,21.93,21.93,27.44,24.01,25.7
6.79661,79.90081,2015,1,16,81.25,3.62,26.72,22.42,22.43,27.67,24.05,25.89
6.79661,79.90081,2015,1,17,80.69,3.9,26.7,22.61,22.61,28.22,24.33,26.19
6.79661,79.90081,2015,1,18,81.96,4.46,26.6,22.76,22.76,28.44,23.98,26.09
6.79661,79.90081,2015,1,19,78.87,4.73,26.52,21.95,21.95,28.3,23.57,25.9
6.79661,79.90081,2015,1,20,78.42,4.91,26.4,21.7,21.7,28.21,23.3,25.76
6.79661,79.90081,2015,1,21,78.29,4.99,26.08,21.5,21.5,28,23.01,25.58
6.79661,79.90081,2015,1,22,78.03,4.79,26.21,21.44,21.44,27.87,23.08,25.58
6.79661,79.90081,2015,1,23,80.09,4.28,26.28,22.18,22.18,27.91,23.63,25.89
6.79661,79.90081,2015,1,24,82.32,3.79,26.28,22.77,22.77,27.99,24.2,26.02
6.79661,79.90081,2015,1,25,80.09,3.99,26.49,22.46,22.46,28.48,24.49,26.16
6.79661,79.90081,2015,1,26,81.64,4.44,26.57,22.55,22.55,28.21,23.77,25.95
6.79661,79.90081,2015,1,27,76.86,4.4,26.8,21.85,21.85,28.47,24.06,26.25
6.79661,79.90081,2015,1,28,80.71,3.94,27.06,22.86,22.85,28.43,24.49,26.45
6.79661,79.90081,2015,1,29,84.45,3.48,26.88,23.59,23.59,28.41,24.93,26.41
6.79661,79.90081,2015,1,30,81.29,3.64,26.94,22.92,22.92,28.32,24.68,26.37
6.79661,79.90081,2015,1,31,80.15,3.36,26.64,22.52,22.52,28.08,24.71,26.21
6.79661,79.90081,2015,2,1,79.34,4.72,26.77,22.38,22.38,28.55,23.83,26.26
6.79661,79.90081,2015,2,2,83.22,3.67,26.43,23.07,23.07,28.2,24.53,26.14
6.79661,79.90081,2015,2,3,86.56,3.19,26.28,23.44,23.44,27.65,24.47,25.86
6.79661,79.90081,2015,2,4,84.46,3.72,26.65,23.5,23.5,28.41,24.68,26.33
6.79661,79.90081,2015,2,5,84.27,2.76,26.62,23.09,23.09,27.26,24.5,25.96
6.79661,79.90081,2015,2,6,82.97,2.79,26.79,23.09,23.09,27.82,25.03,26.21
6.79661,79.90081,2015,2,7,79.93,3.74,26.92,22.68,22.68,28.38,24.64,26.42
6.79661,79.90081,2015,2,8,80.92,4.1,26.89,22.76,22.77,28.36,24.27,26.31
6.79661,79.90081,2015,2,9,85.19,3.94,26.8,23.43,23.43,28.41,24.46,26.13
6.79661,79.90081,2015,2,10,84.59,3.23,27.08,23.62,23.62,28.15,24.92,26.43
6.79661,79.90081,2015,2,11,80.77,3.47,27.05,23.06,23.06,28.48,25,26.65
6.79661,79.90081,2015,2,12,82.69,3.17,27.27,23.44,23.44,28.12,24.95,26.63
6.79661,79.90081,2015,2,13,84.16,2.34,27.22,23.63,23.63,27.79,25.45,26.51
6.79661,79.90081,2015,2,14,79.75,3.58,27.28,23.04,23.04,28.89,25.32,26.83
6.79661,79.90081,2015,2,15,70.5,5.83,26.43,20.15,20.15,28.94,23.12,26.01
6.79661,79.90081,2015,2,16,68.3,5.82,26.21,19.35,19.35,28.53,22.7,25.66
6.79661,79.90081,2015,2,17,70.01,5.05,26.29,19.82,19.82,28.11,23.06,25.73
6.79661,79.90081,2015,2,18,66.82,4.79,26.36,18.89,18.89,27.78,22.99,25.55
6.79661,79.90081,2015,2,19,66.33,4.6,26.73,19.37,19.36,28.28,23.68,26.15
6.79661,79.90081,2015,2,20,70.49,5.29,26.96,20.61,20.61,29.01,23.72,26.45
6.79661,79.90081,2015,2,21,76.61,5.11,26.87,21.93,21.93,28.9,23.79,26.39
6.79661,79.90081,2015,2,22,79.86,4.23,27.27,22.82,22.83,28.91,24.67,26.59
6.79661,79.90081,2015,2,23,82.15,3.9,27.27,23.19,23.19,28.66,24.75,26.48
6.79661,79.90081,2015,2,24,84.44,3.27,27.63,23.61,23.61,28.3,25.03,26.44
6.79661,79.90081,2015,2,25,80.89,2.98,27.48,22.95,22.95,28.04,25.06,26.5
6.79661,79.90081,2015,2,26,80.11,2,27.45,22.87,22.87,27.59,25.59,26.57
6.79661,79.90081,2015,2,27,80.76,2.18,27.72,23.09,23.09,27.85,25.68,26.66
6.79661,79.90081,2015,2,28,79.68,3.39,28.17,23.04,23.04,28.58,25.19,26.85
6.79661,79.90081,2015,3,1,81.88,3.17,28.24,23.44,23.44,28.43,25.26,26.79
6.79661,79.90081,2015,3,2,82.29,3.26,28.27,23.77,23.77,28.71,25.46,27.04
6.79661,79.90081,2015,3,3,77.5,3.39,28.48,23.15,23.15,29.14,25.75,27.43
6.79661,79.90081,2015,3,4,79.76,2.34,28.22,23.48,23.48,28.54,26.2,27.27
6.79661,79.90081,2015,3,5,75.03,3.94,28.7,23.13,23.13,29.9,25.96,27.96
6.79661,79.90081,2015,3,6,78.13,4.06,28.6,23.56,23.56,29.67,25.61,27.73
6.79661,79.90081,2015,3,7,75.49,4.04,28.58,23.03,23.03,29.74,25.7,27.78
6.79661,79.90081,2015,3,8,74.41,4.37,28.38,22.22,22.22,29.34,24.98,27.19
6.79661,79.90081,2015,3,9,72.34,4.9,28.27,21.79,21.79,29.47,24.58,27.23
6.79661,79.90081,2015,3,10,71.54,4.23,28.16,21.69,21.69,29.3,25.06,27.31
6.79661,79.90081,2015,3,11,74.57,4.56,28.5,22.48,22.48,29.6,25.04,27.41
6.79661,79.90081,2015,3,12,77.99,4.63,28.5,23.36,23.36,30.01,25.38,27.57
6.79661,79.90081,2015,3,13,81.45,3.05,27.97,23.8,23.8,28.82,25.77,27.25
6.79661,79.90081,2015,3,14,78.28,2.25,28.01,22.95,22.95,28.34,26.09,27.06
6.79661,79.90081,2015,3,15,74.92,4.5,28.53,22.77,22.76,29.88,25.38,27.63
6.79661,79.90081,2015,3,16,76.08,4.28,28.79,23.14,23.14,29.9,25.62,27.75
6.79661,79.90081,2015,3,17,78.84,3.32,28.71,23.71,23.71,29.4,26.08,27.71
6.79661,79.90081,2015,3,18,75.22,3.31,28.44,22.37,22.37,28.87,25.56,27.18
6.79661,79.90081,2015,3,19,72.55,3.32,28.63,22.12,22.12,29.23,25.91,27.51
6.79661,79.90081,2015,3,20,71.8,4.15,28.5,21.88,21.88,29.54,25.4,27.43
6.79661,79.90081,2015,3,21,70.59,5.38,28.4,21.84,21.84,30.33,24.95,27.7
6.79661,79.90081,2015,3,22,74.79,5.12,28.55,22.6,22.6,29.99,24.88,27.53
6.79661,79.90081,2015,3,23,75.84,4.09,28.74,23.07,23.07,29.95,25.85,27.75
6.79661,79.90081,2015,3,24,74.02,4.58,28.82,22.57,22.57,30.02,25.44,27.67
6.79661,79.90081,2015,3,25,69.46,4.72,28.71,21.66,21.66,30.02,25.3,27.8
6.79661,79.90081,2015,3,26,70.86,5.08,29.08,22.49,22.49,30.66,25.58,28.31
6.79661,79.90081,2015,3,27,78.4,3.62,28.96,23.94,23.94,29.99,26.36,28.06
6.79661,79.90081,2015,3,28,76.02,4.03,29.14,23.22,23.22,30.06,26.03,27.86
6.79661,79.90081,2015,3,29,77.45,3.92,29.22,23.76,23.76,30.28,26.36,28.08
6.79661,79.90081,2015,3,30,81.19,3.07,28.94,24.19,24.19,29.23,26.16,27.72
6.79661,79.90081,2015,3,31,80.04,2.8,28.86,24.22,24.22,29.38,26.57,27.99
6.79661,79.90081,2015,4,1,83.18,2.17,28.54,24.59,24.59,28.92,26.75,27.69
6.79661,79.90081,2015,4,2,82.79,2.52,28.6,24.24,24.24,28.69,26.17,27.41
6.79661,79.90081,2015,4,3,83.1,2.29,28.65,24.61,24.61,28.93,26.64,27.73
6.79661,79.90081,2015,4,4,82.4,2.63,29.09,24.97,24.97,29.69,27.06,28.25
6.79661,79.90081,2015,4,5,81.18,2.43,29.48,24.79,24.79,29.6,27.17,28.31
6.79661,79.90081,2015,4,6,83.58,2.05,28.9,24.8,24.8,29.03,26.97,27.83
6.79661,79.90081,2015,4,7,85.18,2.24,28.76,24.82,24.82,28.83,26.59,27.53
6.79661,79.90081,2015,4,8,86.85,1.06,28.37,24.44,24.44,27.48,26.43,26.81
6.79661,79.90081,2015,4,9,77.72,3.82,29.04,23.78,23.78,29.99,26.17,28.05
6.79661,79.90081,2015,4,10,78.82,3.31,29.42,24.14,24.14,29.91,26.59,28.17
6.79661,79.90081,2015,4,11,80.86,2.42,29.22,24.57,24.57,29.32,26.9,28.15
6.79661,79.90081,2015,4,12,81.86,2.27,29.15,24.57,24.57,29.14,26.86,27.94
6.79661,79.90081,2015,4,13,75.8,1.8,28.97,23.17,23.17,28.79,26.99,27.87
6.79661,79.90081,2015,4,14,72.33,3.35,29.15,22.63,22.63,29.8,26.46,28.08
6.79661,79.90081,2015,4,15,79.42,2.28,29.1,23.87,23.87,28.85,26.57,27.75
6.79661,79.90081,2015,4,16,80.39,1.91,28.79,24.15,24.15,28.72,26.81,27.82
6.79661,79.90081,2015,4,17,82.15,1.9,28.77,24.55,24.55,28.97,27.06,27.87
6.79661,79.90081,2015,4,18,79.78,2.56,28.93,24.34,24.34,29.43,26.87,28.16
6.79661,79.90081,2015,4,19,78.32,2.51,29.07,24.37,24.37,29.96,27.45,28.52
6.79661,79.90081,2015,4,20,86.64,1.66,28.32,24.8,24.8,27.97,26.3,27.22
6.79661,79.90081,2015,4,21,85.52,2.46,28.29,24.43,24.43,28.38,25.92,27.07
6.79661,79.90081,2015,4,22,80.41,2.59,28.85,24.19,24.19,29.17,26.58,27.86
6.79661,79.90081,2015,4,23,81.9,2.07,28.9,24.76,24.76,29.2,27.13,28.13
6.79661,79.90081,2015,4,24,81.4,1.93,29.05,24.86,24.86,29.37,27.44,28.34
6.79661,79.90081,2015,4,25,81.59,1.78,28.98,24.58,24.58,29.02,27.25,28.02
6.79661,79.90081,2015,4,26,82.11,2.13,28.82,24.41,24.4,28.93,26.8,27.72
6.79661,79.90081,2015,4,27,81.95,2.51,29.16,24.49,24.49,29.21,26.7,27.85
6.79661,79.90081,2015,4,28,81.39,2.06,29.09,24.23,24.23,28.67,26.62,27.7
6.79661,79.90081,2015,4,29,82.63,2.12,29.18,24.69,24.69,29.05,26.93,27.91
6.79661,79.90081,2015,4,30,84.39,2.13,28.72,24.58,24.58,28.55,26.42,27.45
6.79661,79.90081,2015,5,1,83.13,1.99,28.53,24.79,24.79,28.98,26.99,27.91
6.79661,79.90081,2015,5,2,84.78,2.08,28.51,25.35,25.35,29.1,27.01,28.15
6.79661,79.90081,2015,5,3,79.95,1.86,28.72,24.94,24.94,29.73,27.87,28.73
6.79661,79.90081,2015,5,4,80.47,1.78,28.73,24.51,24.51,29.2,27.42,28.18
6.79661,79.90081,2015,5,5,82.13,1.58,28.45,24.6,24.61,28.73,27.15,27.93
6.79661,79.90081,2015,5,6,83.99,1.59,28.43,24.45,24.45,28.35,26.76,27.39
6.79661,79.90081,2015,5,7,84.82,1.84,28.5,24.76,24.76,28.49,26.66,27.54
6.79661,79.90081,2015,5,8,82.1,2.03,28.72,24.87,24.87,29.32,27.29,28.21
6.79661,79.90081,2015,5,9,86.9,1.46,28.42,25.52,25.52,28.74,27.28,27.89
6.79661,79.90081,2015,5,10,84.9,2.26,28.27,24.68,24.68,28.55,26.29,27.44
6.79661,79.90081,2015,5,11,87.78,1.48,28.05,24.68,24.68,27.72,26.24,26.86
6.79661,79.90081,2015,5,12,82.38,2.05,28.22,23.99,23.99,28.53,26.48,27.26
6.79661,79.90081,2015,5,13,85.79,2.21,28.14,24.64,24.64,28.19,25.98,27.22
6.79661,79.90081,2015,5,14,84.45,1.99,28.45,25.53,25.53,29.4,27.41,28.4
6.79661,79.90081,2015,5,15,84.69,1.41,28.46,25.58,25.58,29.24,27.82,28.4
6.79661,79.90081,2015,5,16,84.56,1.62,28.49,25.56,25.56,29.3,27.69,28.41
6.79661,79.90081,2015,5,17,82.5,2.02,28.5,25.31,25.31,29.68,27.66,28.57
6.79661,79.90081,2015,5,18,84.04,1.48,28.14,25.36,25.36,29.15,27.67,28.3
6.79661,79.90081,2015,5,19,84.06,1.68,28.12,25.34,25.34,29.26,27.58,28.27
6.79661,79.90081,2015,5,20,83.92,1.57,27.97,25,25,28.86,27.29,27.97
6.79661,79.90081,2015,5,21,86.48,1.29,27.85,25.16,25.16,28.35,27.07,27.61
6.79661,79.90081,2015,5,22,82.73,2.08,28.09,24.62,24.62,28.99,26.91,27.82
6.79661,79.90081,2015,5,23,84.08,1.48,27.95,25,25,28.83,27.35,27.93
6.79661,79.90081,2015,5,24,84.46,1.66,27.96,25.18,25.18,28.98,27.32,28.04
6.79661,79.90081,2015,5,25,86.05,1.64,27.91,25.43,25.43,28.9,27.26,27.97
6.79661,79.90081,2015,5,26,85.31,1.51,27.94,25.17,25.17,28.73,27.23,27.87
6.79661,79.90081,2015,5,27,85.32,1.77,28.16,25.31,25.31,28.96,27.19,28
6.79661,79.90081,2015,5,28,86.47,1.71,28.32,25.77,25.77,29.2,27.49,28.24
6.79661,79.90081,2015,5,29,85.8,1.48,28.27,25.72,25.71,29.14,27.66,28.31
6.79661,79.90081,2015,5,30,86.5,1.5,28.01,25.69,25.69,29.02,27.52,28.15
6.79661,79.90081,2015,5,31,85,1.48,28.01,25.06,25.06,28.62,27.14,27.8
6.79661,79.90081,2015,6,1,85.83,1.5,27.81,24.93,24.93,28.22,26.71,27.5
6.79661,79.90081,2015,6,2,86.34,2.07,28.02,25.12,25.12,28.58,26.51,27.6
6.79661,79.90081,2015,6,3,86.22,1.55,28.07,25.5,25.5,28.9,27.35,28
6.79661,79.90081,2015,6,4,87.28,1.55,27.94,25.2,25.2,28.31,26.77,27.49
6.79661,79.90081,2015,6,5,88.22,1.06,27.65,25.08,25.08,27.56,26.5,27.19
6.79661,79.90081,2015,6,6,84.27,2.39,27.94,24.73,24.73,28.86,26.47,27.63
6.79661,79.90081,2015,6,7,86.39,1.92,28.22,25.35,25.35,28.85,26.93,27.83
6.79661,79.90081,2015,6,8,85.05,1.58,27.93,24.96,24.96,28.63,27.05,27.7
6.79661,79.90081,2015,6,9,79.39,2.05,27.88,23.9,23.9,28.89,26.84,27.79
6.79661,79.90081,2015,6,10,81.7,2,28.21,24.54,24.54,29.09,27.09,27.95
6.79661,79.90081,2015,6,11,85.93,1.76,28.18,25.2,25.2,28.76,27,27.76
6.79661,79.90081,2015,6,12,85.4,1.54,27.69,24.7,24.7,28.2,26.66,27.35
6.79661,79.90081,2015,6,13,87.05,2.07,28.08,25.07,25.07,28.47,26.39,27.41
6.79661,79.90081,2015,6,14,86.07,1.43,28.02,25.2,25.2,28.49,27.06,27.73
6.79661,79.90081,2015,6,15,86.46,1.19,27.76,25.17,25.17,28.38,27.18,27.63
6.79661,79.90081,2015,6,16,84.38,1.57,27.71,25.01,25.01,28.77,27.2,27.88
6.79661,79.90081,2015,6,17,83.15,1.87,27.66,24.76,24.76,28.97,27.1,27.88
6.79661,79.90081,2015,6,18,87.31,1.51,27.59,25.36,25.36,28.47,26.96,27.65
6.79661,79.90081,2015,6,19,89.14,1.17,27.67,25.8,25.8,28.42,27.25,27.74
6.79661,79.90081,2015,6,20,88.31,1.29,27.91,25.8,25.8,28.55,27.26,27.9
6.79661,79.90081,2015,6,21,84.51,1.83,27.95,25.14,25.14,28.92,27.09,27.99
6.79661,79.90081,2015,6,22,85.35,1.79,27.81,24.91,24.91,28.45,26.66,27.58
6.79661,79.90081,2015,6,23,86.4,1.94,28.06,25.16,25.16,28.64,26.7,27.63
6.79661,79.90081,2015,6,24,84.31,1.82,27.98,24.99,24.99,28.83,27.01,27.87
6.79661,79.90081,2015,6,25,83.33,1.88,27.95,24.7,24.69,28.8,26.92,27.77
6.79661,79.90081,2015,6,26,85.36,2.06,28.01,25.09,25.09,28.84,26.77,27.76
6.79661,79.90081,2015,6,27,83.75,3.05,27.59,24.66,24.66,29.06,26.02,27.69
6.79661,79.90081,2015,6,28,84.15,1.68,27.41,24.6,24.6,28.48,26.8,27.52
6.79661,79.90081,2015,6,29,83.04,1.87,27.59,24.47,24.47,28.58,26.71,27.6
6.79661,79.90081,2015,6,30,82.9,2.16,27.87,24.46,24.46,28.83,26.67,27.62
6.79661,79.90081,2015,7,1,86.97,1.87,27.77,25,25,28.38,26.52,27.36
6.79661,79.90081,2015,7,2,87.78,1.54,27.8,25.13,25.13,28.21,26.67,27.33
6.79661,79.90081,2015,7,3,87.96,1.64,27.77,25.27,25.27,28.2,26.56,27.43
6.79661,79.90081,2015,7,4,82.5,1.62,27.73,24.62,24.62,28.81,27.19,27.87
6.79661,79.90081,2015,7,5,86.01,1.4,27.69,25.28,25.28,28.71,27.32,27.82
6.79661,79.90081,2015,7,6,86.95,1.2,27.45,25.19,25.19,28.27,27.07,27.55
6.79661,79.90081,2015,7,7,85.14,1.56,27.56,24.86,24.86,28.47,26.91,27.57
6.79661,79.90081,2015,7,8,81.52,1.94,27.56,24.16,24.16,28.74,26.8,27.59
6.79661,79.90081,2015,7,9,80.98,2.24,27.57,24.07,24.07,28.89,26.65,27.61
6.79661,79.90081,2015,7,10,84.63,1.64,27.66,24.82,24.82,28.53,26.89,27.63
6.79661,79.90081,2015,7,11,85.11,1.44,27.41,24.68,24.68,28.25,26.81,27.39
6.79661,79.90081,2015,7,12,85.39,1.8,27.64,24.87,24.88,28.5,26.7,27.54
6.79661,79.90081,2015,7,13,84.57,1.84,27.72,24.86,24.86,28.74,26.9,27.68
6.79661,79.90081,2015,7,14,87.07,1.53,27.31,25.11,25.11,28.39,26.86,27.45
6.79661,79.90081,2015,7,15,89.67,1.09,26.86,25.01,25.01,27.4,26.31,26.84
6.79661,79.90081,2015,7,16,88.67,1.68,26.69,24.76,24.76,27.57,25.89,26.78
6.79661,79.90081,2015,7,17,85.55,1.7,26.77,24.27,24.27,27.85,26.16,26.89
6.79661,79.90081,2015,7,18,83.97,1.84,26.78,24,24,28.01,26.17,26.94
6.79661,79.90081,2015,7,19,86.41,1.92,26.96,24.51,24.51,28.03,26.1,26.97
6.79661,79.90081,2015,7,20,85.6,1.84,26.8,24.22,24.22,27.84,26.01,26.82
6.79661,79.90081,2015,7,21,87.92,1.78,26.89,24.82,24.82,28.06,26.29,26.98
6.79661,79.90081,2015,7,22,88.46,1.5,26.32,24.23,24.23,27.02,25.52,26.3
6.79661,79.90081,2015,7,23,87.91,1.86,26.43,23.79,23.79,27.07,25.22,25.94
6.79661,79.90081,2015,7,24,84.63,2.15,26.55,23.56,23.56,27.53,25.38,26.34
6.79661,79.90081,2015,7,25,84.03,1.67,26.78,23.8,23.8,27.68,26.01,26.71
6.79661,79.90081,2015,7,26,86.6,1.53,26.9,24.23,24.23,27.51,25.97,26.63
6.79661,79.90081,2015,7,27,87,1.86,27.1,24.44,24.44,27.83,25.97,26.78
6.79661,79.90081,2015,7,28,88.16,1.65,27.07,24.6,24.6,27.61,25.96,26.71
6.79661,79.90081,2015,7,29,86.28,1.71,27.13,24.38,24.38,27.78,26.07,26.86
6.79661,79.90081,2015,7,30,83.41,1.8,26.8,23.93,23.93,28,26.2,26.97
6.79661,79.90081,2015,7,31,84.2,2.08,27.06,24.03,24.03,28.05,25.97,26.91
6.79661,79.90081,2015,8,1,82.08,2.39,27.44,23.89,23.89,28.42,26.03,27.21
6.79661,79.90081,2015,8,2,82.02,1.71,27.58,24.14,24.14,28.41,26.7,27.47
6.79661,79.90081,2015,8,3,83.64,1.56,27.28,24.24,24.24,28.17,26.61,27.24
6.79661,79.90081,2015,8,4,84.94,1.93,27.41,24.47,24.47,28.28,26.34,27.21
6.79661,79.90081,2015,8,5,81.63,1.86,27.26,23.31,23.31,27.79,25.92,26.71
6.79661,79.90081,2015,8,6,85.72,2.2,27.26,24.38,24.38,28.03,25.82,26.99
6.79661,79.90081,2015,8,7,84.22,2.03,27.73,24.6,24.6,28.64,26.61,27.49
6.79661,79.90081,2015,8,8,84.57,1.92,27.57,24.75,24.75,28.66,26.75,27.58
6.79661,79.90081,2015,8,9,87.11,1.38,27.18,24.91,24.91,28.03,26.66,27.23
6.79661,79.90081,2015,8,10,87.11,1.79,26.98,24.61,24.61,28,26.21,26.93
6.79661,79.90081,2015,8,11,85.95,1.89,26.82,24.31,24.31,27.92,26.03,26.85
6.79661,79.90081,2015,8,12,86.59,1.68,27.09,24.75,24.75,28.07,26.39,27.17
6.79661,79.90081,2015,8,13,85.41,1.76,27.19,24.46,24.46,28.15,26.39,27.11
6.79661,79.90081,2015,8,14,86.3,2.1,27.36,24.71,24.71,28.33,26.23,27.18
6.79661,79.90081,2015,8,15,86.45,1.65,27.2,24.67,24.67,28.12,26.47,27.12
6.79661,79.90081,2015,8,16,88.6,1.72,26.83,24.54,24.54,27.46,25.74,26.56
6.79661,79.90081,2015,8,17,88.38,2.59,27.2,24.16,24.16,27.67,25.08,26.23
6.79661,79.90081,2015,8,18,87.84,1.98,27.12,24.05,24.05,27.49,25.51,26.21
6.79661,79.90081,2015,8,19,83.88,2.73,27.64,24.12,24.12,28.43,25.69,27.07
6.79661,79.90081,2015,8,20,83.12,2.21,27.64,24.16,24.16,28.56,26.35,27.26
6.79661,79.90081,2015,8,21,83.74,1.86,27.59,24.3,24.3,28.3,26.44,27.28
6.79661,79.90081,2015,8,22,84.94,1.62,27.58,24.61,24.61,28.3,26.68,27.36
6.79661,79.90081,2015,8,23,85.88,1.75,27.51,24.68,24.68,28.29,26.53,27.24
6.79661,79.90081,2015,8,24,83.37,1.87,27.38,24.21,24.21,28.35,26.48,27.27
6.79661,79.90081,2015,8,25,83.49,2.08,27.5,24.27,24.27,28.55,26.47,27.31
6.79661,79.90081,2015,8,26,85.67,1.48,27.19,24.57,24.57,28.01,26.53,27.17
6.79661,79.90081,2015,8,27,85.51,1.64,27.41,24.62,24.62,28.22,26.58,27.25
6.79661,79.90081,2015,8,28,85.04,1.74,27.37,24.4,24.4,28.2,26.46,27.12
6.79661,79.90081,2015,8,29,84.28,1.78,27.51,24.5,24.5,28.39,26.61,27.38
6.79661,79.90081,2015,8,30,84.77,1.77,27.64,24.6,24.6,28.49,26.71,27.38
6.79661,79.90081,2015,8,31,84.35,2.03,27.71,24.52,24.52,28.6,26.58,27.38
6.79661,79.90081,2015,9,1,87.05,1.67,27.67,24.97,24.97,28.11,26.44,27.3
6.79661,79.90081,2015,9,2,84.35,2.18,27.88,24.8,24.8,28.86,26.68,27.67
6.79661,79.90081,2015,9,3,87.04,2,27.54,25.03,25.03,28.48,26.48,27.36
6.79661,79.90081,2015,9,4,86.85,1.93,27.31,24.17,24.17,27.55,25.62,26.52
6.79661,79.90081,2015,9,5,87.11,2.46,27.55,24.26,24.26,27.86,25.4,26.57
6.79661,79.90081,2015,9,6,84.88,2.47,27.35,23.7,23.7,27.73,25.26,26.44
6.79661,79.90081,2015,9,7,78.38,1.49,27.08,22.17,22.17,27.16,25.67,26.28
6.79661,79.90081,2015,9,8,80.44,2.52,27.38,23.05,23.05,28.16,25.64,26.73
6.79661,79.90081,2015,9,9,85.54,2.3,27.66,24.32,24.32,28.27,25.96,26.94
6.79661,79.90081,2015,9,10,86.87,2.12,27.61,24.62,24.62,28.1,25.98,26.99
6.79661,79.90081,2015,9,11,85.03,1.67,27.38,24.31,24.31,28.09,26.41,27.03
6.79661,79.90081,2015,9,12,85.58,1.88,27.34,24.57,24.57,28.26,26.38,27.18
6.79661,79.90081,2015,9,13,85.56,1.61,27.32,24.61,24.62,28.21,26.59,27.24
6.79661,79.90081,2015,9,14,86.22,1.54,27.56,24.87,24.87,28.26,26.73,27.37
6.79661,79.90081,2015,9,15,85.99,1.41,27.6,24.91,24.91,28.26,26.86,27.45
6.79661,79.90081,2015,9,16,84,1.72,27.81,24.83,24.83,28.74,27.02,27.77
6.79661,79.90081,2015,9,17,84.15,1.64,27.83,25.04,25.04,28.81,27.17,27.96
6.79661,79.90081,2015,9,18,85.9,1.4,27.18,24.38,24.38,27.69,26.29,26.93
6.79661,79.90081,2015,9,19,86.7,1.73,27.16,24.56,24.56,27.96,26.23,26.96
6.79661,79.90081,2015,9,20,89.24,1.09,27.15,24.94,24.93,27.4,26.31,26.84
